"trida";"paragraf";"skupina";"oddil";"pododdil";"esif";"obdobi";"paragraf_nazev";"vykaz_date";"vykaz_year";"spending";"source"
"Běžné výdaje";"2542";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Meteorologie";"2016-12-31";"2016";"511078226,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2542";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Meteorologie";"2017-12-31";"2017";"520785499,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2542";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Meteorologie";"2018-12-31";"2018";"588789578,500000000000000000000000000";"vlastní"
"Běžné výdaje";"2542";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Meteorologie";"2019-12-31";"2019";"587681907,490000009536743164062500000";"vlastní"
"Běžné výdaje";"2542";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Meteorologie";"2020-12-31";"2020";"597424035,559999942779541015625000000";"vlastní"
"Běžné výdaje";"2549";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Všeobecné hospodářské služby jinde nezařazené";"2015-12-31";"2015";"31114,500000000000000000000000000";"vlastní"
"Běžné výdaje";"2549";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Všeobecné hospodářské služby jinde nezařazené";"2016-12-31";"2016";"19620,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2549";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Všeobecné hospodářské služby jinde nezařazené";"2017-12-31";"2017";"0,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2549";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Všeobecné hospodářské služby jinde nezařazené";"2018-12-31";"2018";"816,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2549";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Všeobecné hospodářské služby jinde nezařazené";"2019-12-31";"2019";"0,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2549";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecné hospodářské služby";FALSE;NA;"Všeobecné hospodářské služby jinde nezařazené";"2020-12-31";"2020";"0,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2561";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ústředních orgánů státní správy v oblasti hospodářství";"2015-12-31";"2015";"641954067,860000014305114746093750000";"vlastní"
"Běžné výdaje";"2561";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ústředních orgánů státní správy v oblasti hospodářství";"2016-12-31";"2016";"667353851,769999980926513671875000000";"vlastní"
"Běžné výdaje";"2561";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ústředních orgánů státní správy v oblasti hospodářství";"2017-12-31";"2017";"702643302,750000000000000000000000000";"vlastní"
"Běžné výdaje";"2561";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ústředních orgánů státní správy v oblasti hospodářství";"2018-12-31";"2018";"715457506,389999985694885253906250000";"vlastní"
"Běžné výdaje";"2561";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ústředních orgánů státní správy v oblasti hospodářství";"2019-12-31";"2019";"751412673,769999980926513671875000000";"vlastní"
"Běžné výdaje";"2561";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ústředních orgánů státní správy v oblasti hospodářství";"2020-12-31";"2020";"748981613,950000047683715820312500000";"vlastní"
"Běžné výdaje";"2561";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2007-13";"Činnost ústředních orgánů státní správy v oblasti hospodářství";"2015-12-31";"2015";"2045505,000000000000000000000000000";"EU"
"Běžné výdaje";"2561";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2014-20";"Činnost ústředních orgánů státní správy v oblasti hospodářství";"2020-12-31";"2020";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2015-12-31";"2015";"221512597,920000016689300537109375000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2016-12-31";"2016";"215355248,949999988079071044921875000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2017-12-31";"2017";"252599909,129999995231628417968750000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2018-12-31";"2018";"273412900,750000000000000000000000000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2019-12-31";"2019";"257559882,430000007152557373046875000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2020-12-31";"2020";"253896464,659999996423721313476562500";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie-Program sociální prevence a prevence kriminality";"2017-12-31";"2017";"21600,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie-Program sociální prevence a prevence kriminality";"2018-12-31";"2018";"260000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie-Program sociální prevence a prevence kriminality";"2019-12-31";"2019";"260000,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie-Program sociální prevence a prevence kriminality";"2020-12-31";"2020";"259910,000000000000000000000000000";"vlastní"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2007-13";"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2015-12-31";"2015";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2007-13";"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2016-12-31";"2016";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"2562";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2007-13";"Činnost ostatních orgánů a organizací v oblasti normalizace, standardizace a metrologie";"2017-12-31";"2017";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2015-12-31";"2015";"2381417051,079999923706054687500000000";"vlastní"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2016-12-31";"2016";"2483848658,989999771118164062500000000";"vlastní"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2017-12-31";"2017";"2620030366,349999904632568359375000000";"vlastní"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2018-12-31";"2018";"2788053982,559999942779541015625000000";"vlastní"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2019-12-31";"2019";"2993294583,030000209808349609375000000";"vlastní"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2020-12-31";"2020";"3088836747,239999771118164062500000000";"vlastní"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2007-13";"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2015-12-31";"2015";"88373,559999999997671693563461304";"EU"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2007-13";"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2016-12-31";"2016";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2014-20";"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2018-12-31";"2018";"883530,909999999916180968284606934";"EU"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2014-20";"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2019-12-31";"2019";"0,000000000000000000000000000";"EU"
"Běžné výdaje";"2563";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";TRUE;"2014-20";"Činnost ostatních orgánů státní správy v zeměměřictví a katastru";"2020-12-31";"2020";"79860,000000000000000000000000000";"EU"
"Běžné výdaje";"2564";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Správa národního majetku";"2015-12-31";"2015";"1364774251,980000019073486328125000000";"vlastní"
"Běžné výdaje";"2564";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Správa národního majetku";"2016-12-31";"2016";"1380831924,629999876022338867187500000";"vlastní"
"Běžné výdaje";"2564";"Průmyslová a ostatní odvětví hospodářství";"Všeobecné hospodářské záležitosti a ostatní ekonomické funkce";"Všeobecná hospodářská správa";FALSE;NA;"Správa národního majetku";"2017-12-31";"2017";"1453996316,960000038146972656250000000";"vlastní"
